"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Hoy hicimos una visita a Mesa Redonda, con el ministro de Defensa, Walter Martos, y el Viceministro de MYPE e Indus… https://t.co/oYHEiu0tBg",FALSE,40,NA,2020-06-25 19:36:16,TRUE,NA,"1276237796685029377",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",0,FALSE,FALSE,NA,NA
"Con voluntad de mejoras, continuamos trabajando para seguir avanzando.",FALSE,19,"JorgeMunozPe",2020-06-25 03:34:38,FALSE,"1275995790100529152","1275995792021622785","163504378","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",5,FALSE,FALSE,NA,NA
"Hoy estuvimos en San Juan de Miraflores, verificando el trabajo de los comerciantes informales en el club zonal Hua… https://t.co/ZxHyew0soy",FALSE,44,NA,2020-06-25 03:34:37,TRUE,NA,"1275995790100529152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",5,FALSE,FALSE,NA,NA
"Vecinos, el confinamiento social nos pone grandes retos y por eso requerimos grandes ideas. Hoy nos toca unirnos po… https://t.co/UsKXJwp3eN",FALSE,43,NA,2020-06-25 00:56:45,TRUE,NA,"1275956058603900928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",27,FALSE,FALSE,NA,NA
"Las personas empadronadas en el distrito de La Victoria podrán realizar sus exámenes médicos hasta el sábado 27 de… https://t.co/dUu9u454gS",FALSE,18,"JorgeMunozPe",2020-06-24 23:55:44,TRUE,"1275940702493556737","1275940704884228096","163504378","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",1,FALSE,FALSE,NA,NA
"Hoy presentamos, junto con el alcalde de La Victoria, George Forsyth, y el presidente del Fondo Blanquiazul, Diego… https://t.co/z2RnoR0HIh",FALSE,57,NA,2020-06-24 23:55:43,TRUE,NA,"1275940702493556737",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",8,FALSE,FALSE,NA,NA
"Señor Presidente @MartinVizcarraC todo mi apoyo en la negociación de tarifas justas en las UCI de las clínicas priv… https://t.co/XYURug7dI6",FALSE,907,"JorgeMunozPe",2020-06-24 21:25:58,TRUE,"1275903012251279360","1275903013769658372","163504378","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",166,FALSE,FALSE,NA,NA
"Siempre pondré por delante los intereses, derechos y la vida de los ciudadanos. Siempre defenderé el acceso a los s… https://t.co/ty0rwpC6og",FALSE,955,NA,2020-06-24 21:25:57,TRUE,NA,"1275903012251279360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",176,FALSE,FALSE,NA,NA
"Mi reconocimiento y agradecimiento a los hombres y mujeres del campo en el Día del Campesino, porque con su trabajo… https://t.co/s05dUkB9Qf",FALSE,171,NA,2020-06-24 17:51:58,TRUE,NA,"1275849161515110401",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",21,FALSE,FALSE,NA,NA
"En el Día de las Lenguas Originarias del Perú, queremos agradecer a las personas que desde ayer siguen en línea nue… https://t.co/e3bGB54Pv0",FALSE,63,NA,2020-05-27 21:32:57,TRUE,NA,"1265757910245740548",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",6,FALSE,FALSE,NA,NA
"Como decía el presidente Belaunde, los grandes partidos políticos no aparecen por obra del azar. Se hacen grandes p… https://t.co/FzVmqVhhKf",FALSE,579,"JorgeMunozPe",2020-05-27 17:19:17,TRUE,"1265694074444660738","1265694076667641858","163504378","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",65,FALSE,FALSE,NA,NA
"Medidas y propuestas populistas como la modificatoria de la Constitución o la Ley pro colectivos informales, solo g… https://t.co/FQ7dLxDWH8",FALSE,619,"JorgeMunozPe",2020-05-27 17:19:17,TRUE,"1265694072704032768","1265694074444660738","163504378","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",69,FALSE,FALSE,NA,NA
"Pretender convocar a un referéndum en pleno estado de emergencia, con millones de peruanos afectados producto de es… https://t.co/I7iZY5OYTs",FALSE,2600,NA,2020-05-27 17:19:17,TRUE,NA,"1265694072704032768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",429,FALSE,FALSE,NA,NA
"Hemos realizado en los últimos días una campaña de despistaje de COVID-19 para los comerciantes y habilitado  señal… https://t.co/E0QYbX9tj7",FALSE,29,"JorgeMunozPe",2020-05-25 17:26:30,TRUE,"1264970176136654854","1264971115614670849","163504378","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",4,FALSE,FALSE,NA,NA
"Hoy estamos en el Mercado Municipal Gran Mariscal Ramón Castilla a fin de garantizar un espacio seguro y saludable… https://t.co/n9lgW8vHms",FALSE,102,NA,2020-05-25 17:22:46,TRUE,NA,"1264970176136654854",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",19,FALSE,FALSE,NA,NA
"Queridos vecinos, desde el Metropolitano supervisamos la toma de pruebas para descarte de #COVID19 a los usuarios y… https://t.co/dPqrXROupF",FALSE,65,NA,2020-05-25 14:57:26,TRUE,NA,"1264933600027443200",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",7,FALSE,FALSE,NA,NA
"Se ha dado un paso muy importante para la ampliación del tramo norte del Metropolitano, que llegará hasta Carabayll… https://t.co/zVmjVl9dKR",FALSE,266,NA,2020-05-22 19:12:44,TRUE,NA,"1263910686373163008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",53,FALSE,FALSE,NA,NA
"Hoy estamos iniciando la jornada de limpieza, desinfección y fumigación de todos los espacios del mercado Ramón Cas… https://t.co/Bvv6ziuhgG",FALSE,158,NA,2020-05-21 15:38:29,TRUE,NA,"1263494378556882945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",29,FALSE,FALSE,NA,NA
"Esta mañana presenté oficialmente, ante la @pcmperu, el manifiesto que plantea estrategias territoriales que involu… https://t.co/DEKPDMe5uA",FALSE,73,NA,2020-05-20 23:51:27,TRUE,NA,"1263256051740225541",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",9,FALSE,FALSE,NA,NA
"Esta mañana el presidente @MartinVizcarraC, me invitó a participar en la sesión del Consejo de Ministros, donde pud… https://t.co/5fgiypbfXS",FALSE,524,NA,2020-05-20 17:11:29,TRUE,NA,"1263155395352317954",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",76,FALSE,FALSE,NA,NA
"Hoy estuve junto al ministro de Salud, Víctor Zamora, supervisando la toma de pruebas rápidas para descarte de COVI… https://t.co/PKZFNQTlpH",FALSE,209,NA,2020-05-20 15:29:07,TRUE,NA,"1263129636294193153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",33,FALSE,FALSE,NA,NA
"Me pongo la #MascarillaVioleta para enfrentar todo tipo de violencia en la ciudad. ¡No estás sola!, si eres víctima… https://t.co/F9SAlvaHEs",FALSE,504,NA,2020-05-19 02:35:56,TRUE,NA,"1262572668299227138",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",81,FALSE,FALSE,NA,NA
"Pido al @congresoperu legislar para dar soporte legal, técnico y financiero necesario para el  fortalecimiento y de… https://t.co/KfFyvPoY1X",FALSE,604,"JorgeMunozPe",2020-05-14 22:51:48,TRUE,"1261066710737653760","1261066712126021640","163504378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",95,FALSE,FALSE,NA,NA
"No solo porque se afectaría enormemente el transporte formal, sino porque además se convertirían en focos de contag… https://t.co/OM8Li0pu4N",FALSE,500,"JorgeMunozPe",2020-05-14 22:51:47,TRUE,"1261066709387169795","1261066710737653760","163504378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",87,FALSE,FALSE,NA,NA
"La informalidad es uno de los grandes problemas de nuestro país y lamentablemente, ha sido un factor determinante p… https://t.co/NY9hudoEyq",FALSE,1539,NA,2020-05-14 22:51:47,TRUE,NA,"1261066709387169795",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",301,FALSE,FALSE,NA,NA
"Esto nos permitirá seguir garantizando el servicio de transporte público en esta emergencia, además de seguir fomen… https://t.co/Eh7UZ75cD4",FALSE,136,"JorgeMunozPe",2020-05-12 14:24:58,TRUE,"1260214388100923395","1260214389912854530","163504378","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",20,FALSE,FALSE,NA,NA
"Hoy se publicó la norma que aprueba la transferencia de casi S/ 25 millones a la @MuniLima, atendiendo nuestro pedi… https://t.co/uGMnaMgsWf",FALSE,456,NA,2020-05-12 14:24:58,TRUE,NA,"1260214388100923395",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",83,FALSE,FALSE,NA,NA
"Gracias a todas las madres del Perú por su lucha constante, por su amor infinito y por esa gran fortaleza para afro… https://t.co/Xrt9nzBJ1h",FALSE,278,NA,2020-05-10 16:37:41,TRUE,NA,"1259523011922866178",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",34,FALSE,FALSE,NA,NA
"Último martillazo; o se logra aplanar la curva o se aplana la credibilidad de los gobernantes. Saludo que el SPR ha… https://t.co/LYqN870MOI",FALSE,1564,NA,2020-05-08 21:32:35,TRUE,NA,"1258872448491024384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",232,FALSE,FALSE,NA,NA
"Comparto con ustedes el video del Manifiesto: https://t.co/pKfjYFwMEL",FALSE,36,"JorgeMunozPe",2020-05-08 15:42:05,FALSE,"1258784242848477186","1258784244236726275","163504378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",6,FALSE,FALSE,NA,NA
"El trabajo coordinado entre diferentes niveles de gobierno será fundamental para una adecuada y gradual flexibiliza… https://t.co/6D5zk3FbDA",FALSE,68,"JorgeMunozPe",2020-05-08 15:42:05,TRUE,"1258784240663179269","1258784242848477186","163504378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",14,FALSE,FALSE,NA,NA
"He presentado hoy un Manifiesto que plantea una serie de estrategias para enfrentar la segunda etapa del COVID-19,… https://t.co/iO1XVNfZ3v",FALSE,281,NA,2020-05-08 15:42:04,TRUE,NA,"1258784240663179269",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",31,FALSE,FALSE,NA,NA
"Urge la necesidad de formar una mesa de trabajo con la participación de los diferentes sectores económicos y social… https://t.co/IKUj3tE5CY",FALSE,48,"JorgeMunozPe",2020-05-05 01:17:55,TRUE,"1257479604249518080","1257479606027853825","163504378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",4,FALSE,FALSE,NA,NA
"Muy agradecido por sus valiosos aportes que nos permiten un análisis amplio de cara a potenciar las acciones del ej… https://t.co/tkG2bcQTFv",FALSE,58,"JorgeMunozPe",2020-05-05 01:17:55,TRUE,"1257479602072625153","1257479604249518080","163504378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",7,FALSE,FALSE,NA,NA
"A fin de propiciar un nuevo esfuerzo para contener y mitigar el Covid-19 y contribuir a preparar una reactivación g… https://t.co/1UswpniYdD",FALSE,225,NA,2020-05-05 01:17:54,TRUE,NA,"1257479602072625153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",24,FALSE,FALSE,NA,NA
"Saludo esta iniciativa que busca articular el trabajo del Ejecutivo con los gobiernos locales frente al Covid-19. T… https://t.co/xc51PPrjWI",FALSE,50,"JorgeMunozPe",2020-05-04 23:06:53,TRUE,"1257446628442738688","1257446630904733698","163504378","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",4,FALSE,FALSE,NA,NA
"En este momento me encuentro participando, junto con alcaldes distritales y provinciales de @PeruAmpe, de una video… https://t.co/gQV2wKi9Pv",FALSE,160,NA,2020-05-04 23:06:53,TRUE,NA,"1257446628442738688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",24,FALSE,FALSE,NA,NA
"Esta emergencia nos ha enseñado que #EnLimaNosAyudamosTodos. Gracias al apoyo de la empresa privada recibiremos 94… https://t.co/Wfb5SzOeOa",FALSE,215,NA,2020-05-04 16:57:54,TRUE,NA,"1257353772201848832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",26,FALSE,FALSE,NA,NA
"Con mucha esperanza, anunciamos la implementación del albergue permanente la Casa de Todos. Se trata de un refugio… https://t.co/CmKWz9UrrC",FALSE,1816,NA,2020-05-04 02:31:18,TRUE,NA,"1257135687389806593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",273,FALSE,FALSE,NA,NA
"Hoy la Casa de Todos en Acho cumple un mes cambiando la vida de personas que antes vivían en la calle y que ahora t… https://t.co/37zpXQwHMj",FALSE,843,NA,2020-05-01 22:26:36,TRUE,NA,"1256349330409172992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",88,FALSE,FALSE,NA,NA
"Que estas circunstancias tan difíciles que nos toca vivir y en la que se conmemora el Día del Trabajador, nos impul… https://t.co/wNndI082QJ",FALSE,161,NA,2020-05-01 16:30:18,TRUE,NA,"1256259664301502465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",21,FALSE,FALSE,NA,NA
"Está iniciativa incluirá parqueaderos de bicicletas, señalética horizontal/vertical y elementos de seguridad. Nuest… https://t.co/N1bmLeblVA",FALSE,576,"JorgeMunozPe",2020-04-29 14:48:39,TRUE,"1255509303710056448","1255509306650365954","163504378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",66,FALSE,FALSE,NA,NA
"Hemos iniciado hoy la implementación de una red de 46 km de ciclovías temporales, que unirá hospitales, centros de… https://t.co/eKJpyKmDgb",FALSE,3353,NA,2020-04-29 14:48:38,TRUE,NA,"1255509303710056448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",610,FALSE,FALSE,NA,NA
"Está iniciativa incluirá parqueadores de bicicletas, señalética horizontal/vertical y elementos de seguridad. Nuest… https://t.co/UlVwSvd4sC",FALSE,61,"JorgeMunozPe",2020-04-29 14:37:11,TRUE,"1255506418297450497","1255506422210707461","163504378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",9,FALSE,FALSE,NA,NA
"Comparto con ustedes una entrevista realizada esta noche en Canal N, donde conversamos sobre la importancia de incl… https://t.co/xeQpkUXqwd",FALSE,81,NA,2020-04-29 02:40:47,TRUE,NA,"1255326132095913984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",17,FALSE,FALSE,NA,NA
"@NicolePillman @MuniLima Gracias Nicole, es un momento difícil para muchos peruanos. Por ello, a través de la MML,… https://t.co/vbdanlvUfz",FALSE,10,"NicolePillman",2020-04-26 20:08:29,TRUE,"1254464845044502530","1254502632686858240","20596024","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",0,FALSE,FALSE,NA,NA
"Accede al formulario de inscripción y forma parte de esta gran iniciativa: https://t.co/xXrKVd4mDF 
#EnLimaNosCuidamosTodos (3/3)",FALSE,41,"JorgeMunozPe",2020-04-26 17:37:47,FALSE,"1254464704908603393","1254464706812809217","163504378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",13,FALSE,FALSE,NA,NA
"Buscamos seguir promoviendo la participación cultural de las familias limeñas, a través de medios virtuales e incen… https://t.co/ZZt5wgF4UJ",FALSE,44,"JorgeMunozPe",2020-04-26 17:37:47,TRUE,"1254464442554867714","1254464704908603393","163504378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",9,FALSE,FALSE,NA,NA
"Invitamos a artistas y creadores de nuestra ciudad a participar en la primera convocatoria de Cultura desde Casa, u… https://t.co/SaHnrMxyiB",FALSE,290,NA,2020-04-26 17:36:44,TRUE,NA,"1254464442554867714",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",81,FALSE,FALSE,NA,NA
"Ellos no solo son héroes en esta pandemia, ellos son los héroes de nuestra ciudad siempre, porque tienen la gran mi… https://t.co/RHN6w3tWEp",FALSE,283,NA,2020-04-26 00:25:53,TRUE,NA,"1254205018644905985",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",35,FALSE,FALSE,NA,NA
"Estuve junto al ministro de Salud en el Hospital Hipólito Unanue. Hoy, gracias a un convenio interinstitucional ent… https://t.co/G27ClDWZoX",FALSE,152,NA,2020-04-24 17:23:51,TRUE,NA,"1253736423053840386",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",31,FALSE,FALSE,NA,NA
"Luego de esta etapa, quedan aprendizajes como repensar nuestras ciudades, una estrategia con enfoque social, atenci… https://t.co/0LuYUPQiGk",FALSE,161,"JorgeMunozPe",2020-04-24 16:31:42,TRUE,"1253723294987169794","1253723298317434881","163504378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",13,FALSE,FALSE,NA,NA
"Enriquecedor intercambio de experiencias, a través de una videoconferencia con alcaldes de Bogotá, Buenos Aires, Ma… https://t.co/zdON3vXADc",FALSE,510,NA,2020-04-24 16:31:41,TRUE,NA,"1253723294987169794",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",62,FALSE,FALSE,NA,NA
"Dia 39 del estado de emergencia. Presidente @MartinVizcarraC es momento de incorporar a gobiernos locales en toma d… https://t.co/Mhzr1lY0gT",FALSE,866,NA,2020-04-23 20:56:33,TRUE,NA,"1253427566133698562",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",155,FALSE,FALSE,NA,NA
"Invoco al Ejecutivo incluir a los gobiernos locales en la Comisión para la reactivación de la economía, pues se deb… https://t.co/JNrwGeM5pF",FALSE,544,"JorgeMunozPe",2020-04-23 18:38:53,TRUE,"1253392915692470272","1253392918494228480","163504378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",54,FALSE,FALSE,NA,NA
"Gracias presidente @MartinVizcarraC por la valiente decisión de ampliar la cuarentena en nuestro país. Es una medid… https://t.co/hw0YZWKgyk",FALSE,2732,NA,2020-04-23 18:38:52,TRUE,NA,"1253392915692470272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",263,FALSE,FALSE,NA,NA
"Pido al presidente @MartinVizcarraC ampliar el aislamiento y concentrar las próximas dos semanas en reforzar las ac… https://t.co/KcQ5jXAcBZ",FALSE,466,"JorgeMunozPe",2020-04-23 01:23:49,TRUE,"1253132428669050881","1253132437732962305","163504378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",66,FALSE,FALSE,NA,NA
"Desde el día 1 del estado de emergencia apoyamos la estrategia del Ejecutivo para combatir el Covid-19. Hoy con el… https://t.co/V6ZweW23Fm",FALSE,392,NA,2020-04-23 01:23:47,TRUE,NA,"1253132428669050881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",68,FALSE,FALSE,NA,NA
"Productiva reunión con viceministro y asesores del @Minsa_Peru y @MuniLima. Buscamos generar un trabajo coordinado… https://t.co/axNWinYmpG",FALSE,82,NA,2020-04-22 01:10:19,TRUE,NA,"1252766652623720448",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",10,FALSE,FALSE,NA,NA
"¡Porque esta lucha nos involucra a todos! 
Conoce las acciones emprendidas frente al COVID-19 y accede a informació… https://t.co/mLRwjh1X1k",FALSE,53,NA,2020-04-21 17:05:06,TRUE,NA,"1252644541326340107",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",12,FALSE,FALSE,NA,NA
"Hemos llegado a Santa Anita junto al titular del @minagriperu, para supervisar el normal abastecimiento de producto… https://t.co/6n72RMu7Si",FALSE,218,NA,2020-04-21 14:39:36,TRUE,NA,"1252607924142247938",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",33,FALSE,FALSE,NA,NA
"3. Utilización  del cuartel Barbones para el traslado de ambulantes de la Parada, 4. Una transferencia del ejecutiv… https://t.co/HKO7Wi7xDg",FALSE,85,"JorgeMunozPe",2020-04-21 01:57:40,TRUE,"1252416177910902790","1252416180695916544","163504378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",16,FALSE,FALSE,NA,NA
"En videoconferencia convocada hoy por @pcmperu con alcaldes provinciales, he propuesto 1. Inyección de recursos par… https://t.co/1GXKXrqPiZ",FALSE,143,NA,2020-04-21 01:57:40,TRUE,NA,"1252416177910902790",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",28,FALSE,FALSE,NA,NA
"Estamos tomando todas las medidas necesarias para que se cumplan el protocolo de viaje y nuestros ciudadanos regres… https://t.co/y1qs8dAhpP",FALSE,25,"JorgeMunozPe",2020-04-20 00:04:05,TRUE,"1252025080311406592","1252025206832599040","163504378","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",5,FALSE,FALSE,NA,NA
"Estamos siguiendo los lineamientos establecidos por la Presidencia del Consejo de Ministros @pcmperu.
La @MuniLima… https://t.co/rQyzoQ5uUd",FALSE,94,"JorgeMunozPe",2020-04-19 23:48:01,TRUE,"1252021161061482496","1252021163787771904","163504378","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",20,FALSE,FALSE,NA,NA
"Hemos puesto a disposición un registro en línea para el traslado humanitario de aquellos ciudadanos que se encuentr… https://t.co/c4qrqJ8JUO",FALSE,659,NA,2020-04-19 23:48:00,TRUE,NA,"1252021161061482496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",247,FALSE,FALSE,NA,NA
"He propuesto reubicar a los comerciantes ambulantes de La Parada en el antiguo cuartel Barbones, una amplia zona ha… https://t.co/oAer9sT09H",FALSE,3517,NA,2020-04-18 16:32:21,TRUE,NA,"1251549137423695875",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",473,FALSE,FALSE,NA,NA
"En Lima hace poco inauguramos los albergues Casa de la Mujer y Casa de Todos, ambos impulsados por las ganas de ayu… https://t.co/hzxQDj49e5",FALSE,175,NA,2020-04-18 05:00:46,TRUE,NA,"1251375095811051522",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",16,FALSE,FALSE,NA,NA
"Esta tarde sostuve una videoconferencia con el alcalde de la Victoria y nuestros equipos técnicos para buscar alter… https://t.co/cKiKRffAQq",FALSE,273,NA,2020-04-17 23:14:42,TRUE,NA,"1251288001503809536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",29,FALSE,FALSE,NA,NA
"Enriquecedor intercambio de experiencias virtual entre países como Argentina, Colombia y Brasil, organizado por el… https://t.co/ZIbBO5CgbR",FALSE,143,NA,2020-04-17 20:11:35,TRUE,NA,"1251241919004332032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",19,FALSE,FALSE,NA,NA
"Será  un espacio acogedor donde podrán estar seguras junto a los miembros de su familia, con una adecuada atención… https://t.co/itjBpPKQ8M",FALSE,207,"JorgeMunozPe",2020-04-16 14:41:51,TRUE,"1250796550881763331","1250796553872310272","163504378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",31,FALSE,FALSE,NA,NA
"En esta emergencia, muchas mujeres víctimas de violencia, ponen en riesgo su salud y bienestar, al convivir con sus… https://t.co/Dw7GUnrg2D",FALSE,1715,NA,2020-04-16 14:41:51,TRUE,NA,"1250796550881763331",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",340,FALSE,FALSE,NA,NA
"Quiero compartir con ustedes la entrevista que brinde al programa Contracara de la UPC, donde conversamos sobre las… https://t.co/B2JEXaznSp",FALSE,87,NA,2020-04-16 00:24:02,TRUE,NA,"1250580677734608897",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JorgeMunozPe",8,FALSE,FALSE,NA,NA
"Hoy estamos iniciando la entrega de la canasta básica familiar para 5400 familias vulnerables del Cercado de Lima,… https://t.co/m9jLkIsykj",FALSE,370,NA,2020-04-09 02:35:31,TRUE,NA,"1248077050025594885",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",46,FALSE,FALSE,NA,NA
"Acabamos de culminar  una reunión con el jefe del Gabinete Ministerial @VicAZeballos y el equipo técnico de la… https://t.co/8HPrwluToW",FALSE,278,NA,2020-04-09 00:30:28,TRUE,NA,"1248045581873881088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",32,FALSE,FALSE,NA,NA
"Queridos vecinos, como parte de nuestra política de compromiso y transparencia, les informo que la @MuniLima inciar… https://t.co/n0Mt98hmXY",FALSE,281,NA,2020-04-08 18:49:30,TRUE,NA,"1247959771359182851",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JorgeMunozPe",53,FALSE,FALSE,NA,NA
